s1_t;s1_v;s1_data;s2_t;s2_v;s2_data;s3_t;s3_v;s3_data;s4_t;s4_v;s4_data;DT_RowId;id;unique_id;monster;originID;monster_n;originName;ancient;efficiency;set;slot;grade;level;m_t;m_v;i_t;i_v;locked;sub_res;sub_cdmg;sub_atkf;sub_acc;sub_atkp;sub_defp;sub_deff;sub_hpp;sub_hpf;sub_spd;sub_crate;quality;max_efficiency
"ACC";16;{"enchanted":false,"gvalue":0};"HP%";19;{"enchanted":false,"gvalue":6};"DEF%";12;{"enchanted":false,"gvalue":5};"CRate";6;{"enchanted":false,"gvalue":0};"row_333";333;60369889927;7;7;"Vigor";"Vigor";false;90.18;"Guard";2;6;15;"SPD";42;"ATK%";6;0;"-";"-";"-";16;"-";12;"-";19;"-";"-";6;"Hero";90.18
"SPD";11;{"enchanted":false,"gvalue":0};"DEF%";10;{"enchanted":false,"gvalue":4};"HP%";19;{"enchanted":false,"gvalue":0};"CDmg";5;{"enchanted":false,"gvalue":0};"row_334";334;59851628442;7;7;"Vigor";"Vigor";false;79.8;"Swift";3;6;12;"DEF flat";118;"";0;0;"-";5;"-";"-";"-";10;"-";19;"-";11;"-";"Hero";79.8
"DEF%";5;{"enchanted":false,"gvalue":0};"RES";16;{"enchanted":false,"gvalue":0};"SPD";10;{"enchanted":false,"gvalue":0};"ACC";8;{"enchanted":false,"gvalue":0};"row_335";335;60297469522;7;7;"Vigor";"Vigor";false;79.46;"Swift";4;6;15;"HP%";63;"CRate";5;0;16;"-";"-";8;"-";5;"-";"-";"-";10;"-";"Hero";79.46
"HP%";18;{"enchanted":false,"gvalue":7};"SPD";11;{"enchanted":false,"gvalue":5};"ACC";11;{"enchanted":false,"gvalue":0};"DEF%";31;{"enchanted":false,"gvalue":7};"row_336";336;60100184863;7;7;"Vigor";"Vigor";false;102.38;"Revenge";5;6;12;"HP flat";1800;"";0;0;"-";"-";"-";11;"-";31;"-";18;"-";11;"-";"Legend";102.38
"CRate";10;{"enchanted":false,"gvalue":0};"CDmg";11;{"enchanted":false,"gvalue":0};"SPD";14;{"enchanted":false,"gvalue":3};"ACC";5;{"enchanted":false,"gvalue":0};"row_337";337;50929552434;7;7;"Vigor";"Vigor";false;79.97;"Swift";6;6;15;"HP%";63;"";0;0;"-";11;"-";5;"-";"-";"-";"-";"-";14;10;"Hero";79.97
"CDmg";13;{"enchanted":false,"gvalue":0};"SPD";11;{"enchanted":false,"gvalue":0};"ATK%";22;{"enchanted":false,"gvalue":6};"CRate";5;{"enchanted":true,"gvalue":0};"row_338";338;59685421679;8;8;"Talia";"Talia";false;87.67;"Blade";1;6;12;"ATK flat";118;"";0;0;"-";13;"-";"-";22;"-";"-";"-";"-";11;5;"Hero";87.67
"CRate";15;{"enchanted":false,"gvalue":0};"CDmg";7;{"enchanted":false,"gvalue":0};"SPD";11;{"enchanted":false,"gvalue":2};"HP%";8;{"enchanted":true,"gvalue":0};"row_339";339;59745508796;8;8;"Talia";"Talia";false;83.1;"Blade";2;6;15;"ATK%";63;"ATK flat";12;0;"-";7;"-";"-";"-";"-";"-";8;"-";11;15;"Hero";83.1
"SPD";10;{"enchanted":false,"gvalue":0};"CRate";9;{"enchanted":false,"gvalue":0};"CDmg";11;{"enchanted":false,"gvalue":0};"HP%";13;{"enchanted":false,"gvalue":5};"row_340";340;59686555577;8;8;"Talia";"Talia";false;81.16;"Blade";3;6;15;"DEF flat";160;"";0;0;"-";11;"-";"-";"-";"-";"-";13;"-";10;9;"Hero";81.16
"ATK%";25;{"enchanted":false,"gvalue":6};"CRate";5;{"enchanted":false,"gvalue":0};"HP flat";362;{"enchanted":false,"gvalue":0};"SPD";10;{"enchanted":false,"gvalue":4};"row_341";341;50970859065;8;8;"Talia";"Talia";false;79.34;"Energy";4;6;15;"CDmg";80;"";0;0;"-";"-";"-";"-";25;"-";"-";"-";362;10;5;"Rare";79.34
"RES";6;{"enchanted":false,"gvalue":0};"ATK%";28;{"enchanted":false,"gvalue":7};"SPD";9;{"enchanted":false,"gvalue":0};"CRate";6;{"enchanted":false,"gvalue":0};"row_342";342;59729102179;8;8;"Talia";"Talia";false;83.93;"Blade";5;6;12;"HP flat";1800;"";0;0;6;"-";"-";"-";28;"-";"-";"-";"-";9;6;"Hero";83.93
"CRate";6;{"enchanted":false,"gvalue":0};"CDmg";17;{"enchanted":false,"gvalue":0};"SPD";11;{"enchanted":false,"gvalue":3};"DEF%";5;{"enchanted":false,"gvalue":0};"row_343";343;60266993365;8;8;"Talia";"Talia";false;80.61;"Energy";6;6;15;"ATK%";63;"HP flat";299;0;"-";17;"-";"-";"-";5;"-";"-";"-";11;6;"Hero";80.61
"ATK%";21;{"enchanted":false,"gvalue":9};"SPD";18;{"enchanted":false,"gvalue":3};"CRate";4;{"enchanted":false,"gvalue":0};"HP%";18;{"enchanted":true,"gvalue":7};"row_344";344;59677066767;9;9;"Theomars";"Theomars";false;96.73;"Violent";1;6;12;"ATK flat";118;"";0;0;"-";"-";"-";"-";21;"-";"-";18;"-";18;4;"Hero";96.73
"CRate";6;{"enchanted":false,"gvalue":0};"CDmg";13;{"enchanted":false,"gvalue":0};"ATK%";20;{"enchanted":false,"gvalue":6};"DEF%";12;{"enchanted":false,"gvalue":5};"row_345";345;50886620510;9;9;"Theomars";"Theomars";false;84.69;"Violent";2;6;15;"SPD";42;"";0;0;"-";13;"-";"-";20;12;"-";"-";"-";"-";6;"Rare";84.69
"SPD";22;{"enchanted":false,"gvalue":5};"CDmg";18;{"enchanted":false,"gvalue":0};"CRate";6;{"enchanted":false,"gvalue":0};"HP%";13;{"enchanted":false,"gvalue":6};"row_346";346;60206833268;9;9;"Theomars";"Theomars";false;102.59;"Blade";3;6;12;"DEF flat";118;"ACC";4;0;"-";18;"-";"-";"-";"-";"-";13;"-";22;6;"Legend";102.59
"SPD";8;{"enchanted":false,"gvalue":3};"ATK%";24;{"enchanted":false,"gvalue":9};"CRate";17;{"enchanted":false,"gvalue":0};"DEF%";12;{"enchanted":false,"gvalue":7};"row_347";347;61574053136;9;9;"Theomars";"Theomars";false;103.87;"Violent";4;6;15;"CDmg";80;"RES";7;0;"-";"-";"-";"-";24;12;"-";"-";"-";8;17;"Hero";103.87
"DEF%";15;{"enchanted":false,"gvalue":7};"CRate";11;{"enchanted":false,"gvalue":0};"ATK%";27;{"enchanted":false,"gvalue":6};"SPD";13;{"enchanted":true,"gvalue":3};"row_348";348;59659895026;9;9;"Theomars";"Theomars";false;101.79;"Blade";5;6;12;"HP flat";1800;"";0;0;"-";"-";"-";"-";27;15;"-";"-";"-";13;11;"Hero";101.79
"ATK flat";40;{"enchanted":false,"gvalue":23};"SPD";21;{"enchanted":false,"gvalue":2};"HP%";21;{"enchanted":false,"gvalue":6};"CRate";6;{"enchanted":false,"gvalue":0};"row_349";349;60623350931;9;9;"Theomars";"Theomars";false;93.75;"Violent";6;6;15;"ATK%";63;"";0;0;"-";"-";40;"-";"-";"-";"-";21;"-";21;6;"Legend";93.75
"CRate";22;{"enchanted":false,"gvalue":0};"CDmg";8;{"enchanted":true,"gvalue":0};"SPD";14;{"enchanted":false,"gvalue":4};"ATK%";14;{"enchanted":false,"gvalue":7};"row_350";350;60100688081;10;10;"Susano";"Susano";false;99.23;"Energy";1;6;12;"ATK flat";118;"";0;0;"-";8;"-";"-";14;"-";"-";"-";"-";14;22;"Legend";99.23
"DEF%";20;{"enchanted":true,"gvalue":7};"CRate";9;{"enchanted":false,"gvalue":0};"ATK%";35;{"enchanted":false,"gvalue":7};"HP%";12;{"enchanted":false,"gvalue":7};"row_351";351;59792002186;10;10;"Susano";"Susano";false;106.25;"Seal";2;6;15;"SPD";42;"";0;0;"-";"-";"-";"-";35;20;"-";12;"-";"-";9;"Legend";106.25
"DEF%";14;{"enchanted":false,"gvalue":7};"CDmg";13;{"enchanted":false,"gvalue":0};"CRate";16;{"enchanted":false,"gvalue":0};"SPD";12;{"enchanted":true,"gvalue":4};"row_352";352;61323767787;10;10;"Susano";"Susano";false;101.06;"Will";3;6;12;"DEF flat";118;"HP%";7;0;"-";13;"-";"-";"-";14;"-";"-";"-";12;16;"Hero";101.06
"CRate";8;{"enchanted":true,"gvalue":0};"SPD";14;{"enchanted":false,"gvalue":4};"HP%";25;{"enchanted":false,"gvalue":7};"ATK%";16;{"enchanted":false,"gvalue":9};"row_353";353;60389954494;10;10;"Susano";"Susano";false;98.51;"Will";4;6;15;"CDmg";80;"";0;0;"-";"-";"-";"-";16;"-";"-";25;"-";14;8;"Hero";98.51
"ATK%";25;{"enchanted":false,"gvalue":7};"HP%";12;{"enchanted":false,"gvalue":5};"SPD";12;{"enchanted":false,"gvalue":3};"CRate";9;{"enchanted":false,"gvalue":0};"row_354";354;60082457885;10;10;"Susano";"Susano";false;93.75;"Blade";5;6;12;"HP flat";1800;"";0;0;"-";"-";"-";"-";25;"-";"-";12;"-";12;9;"Legend";93.75
"SPD";14;{"enchanted":false,"gvalue":4};"HP%";16;{"enchanted":false,"gvalue":5};"DEF%";14;{"enchanted":false,"gvalue":6};"CRate";10;{"enchanted":false,"gvalue":0};"row_355";355;60581624026;10;10;"Susano";"Susano";false;91.07;"Blade";6;6;15;"ATK%";63;"";0;0;"-";"-";"-";"-";"-";14;"-";16;"-";14;10;"Hero";91.07
"RES";7;{"enchanted":false,"gvalue":0};"SPD";15;{"enchanted":false,"gvalue":4};"HP%";25;{"enchanted":false,"gvalue":7};"ATK%";14;{"enchanted":false,"gvalue":7};"row_356";356;60360366860;11;11;"Tractor";"Tractor";false;97.12;"Revenge";1;6;12;"ATK flat";118;"HP flat";260;0;7;"-";"-";"-";14;"-";"-";25;"-";15;"-";"Hero";97.12
"ATK flat";13;{"enchanted":false,"gvalue":0};"DEF%";37;{"enchanted":false,"gvalue":9};"HP flat";658;{"enchanted":false,"gvalue":410};"ATK%";13;{"enchanted":false,"gvalue":6};"row_357";357;60390328812;11;11;"Tractor";"Tractor";false;92.52;"Destroy";2;6;15;"SPD";42;"DEF flat";20;0;"-";"-";13;"-";13;37;"-";"-";658;"-";"-";"Hero";92.52
"CDmg";7;{"enchanted":false,"gvalue":0};"DEF%";28;{"enchanted":false,"gvalue":8};"SPD";22;{"enchanted":false,"gvalue":4};"HP%";19;{"enchanted":true,"gvalue":10};"row_358";358;60623170994;11;11;"Tractor";"Tractor";false;111.01;"Destroy";3;6;15;"DEF flat";160;"";0;0;"-";7;"-";"-";"-";28;"-";19;"-";22;"-";"Legend";111.01
"ATK%";5;{"enchanted":false,"gvalue":0};"ACC";8;{"enchanted":false,"gvalue":0};"HP%";42;{"enchanted":false,"gvalue":7};"RES";6;{"enchanted":false,"gvalue":0};"row_359";359;61098802667;11;11;"Tractor";"Tractor";false;90.18;"Energy";4;6;15;"DEF%";63;"";0;0;6;"-";"-";8;5;"-";"-";42;"-";"-";"-";"Legend";90.18
"RES";7;{"enchanted":false,"gvalue":0};"DEF%";15;{"enchanted":false,"gvalue":7};"HP%";35;{"enchanted":false,"gvalue":10};"DEF flat";38;{"enchanted":false,"gvalue":25};"row_360";360;60498139373;11;11;"Tractor";"Tractor";false;93.39;"Revenge";5;6;15;"HP flat";2448;"";0;0;7;"-";"-";"-";"-";15;38;35;"-";"-";"-";"Hero";93.39
"CRate";15;{"enchanted":false,"gvalue":0};"SPD";12;{"enchanted":false,"gvalue":3};"HP flat";584;{"enchanted":false,"gvalue":351};"HP%";24;{"enchanted":false,"gvalue":9};"row_361";361;60368900327;11;11;"Tractor";"Tractor";false;94.85;"Focus";6;6;15;"DEF%";63;"";0;0;"-";"-";"-";"-";"-";"-";"-";24;584;12;15;"Legend";94.85
"HP%";34;{"enchanted":false,"gvalue":6};"ACC";16;{"enchanted":false,"gvalue":0};"SPD";9;{"enchanted":false,"gvalue":4};"HP flat";809;{"enchanted":false,"gvalue":499};"row_362";362;61323630100;12;12;"Fedora";"Fedora";false;98.78;"Violent";1;6;12;"ATK flat";118;"";0;0;"-";"-";"-";16;"-";"-";"-";34;809;9;"-";"Legend";98.78
"DEF%";13;{"enchanted":false,"gvalue":6};"ACC";14;{"enchanted":false,"gvalue":0};"HP%";22;{"enchanted":false,"gvalue":7};"HP flat";928;{"enchanted":false,"gvalue":431};"row_363";363;60581621597;12;12;"Fedora";"Fedora";false;88.3;"Violent";2;6;15;"SPD";42;"";0;0;"-";"-";"-";14;"-";13;"-";22;928;"-";"-";"Hero";88.3
"ACC";4;{"enchanted":false,"gvalue":0};"SPD";23;{"enchanted":false,"gvalue":4};"DEF%";19;{"enchanted":false,"gvalue":6};"HP%";11;{"enchanted":false,"gvalue":5};"row_364";364;61321975813;12;12;"Fedora";"Fedora";false;97.92;"Violent";3;6;15;"DEF flat";160;"RES";5;0;"-";"-";"-";4;"-";19;"-";11;"-";23;"-";"Legend";97.92
"HP%";20;{"enchanted":false,"gvalue":7};"SPD";19;{"enchanted":false,"gvalue":4};"ACC";6;{"enchanted":false,"gvalue":0};"HP flat";801;{"enchanted":true,"gvalue":420};"row_365";365;50986427319;12;12;"Fedora";"Fedora";false;89.18;"Energy";4;6;15;"DEF%";63;"";0;0;"-";"-";"-";6;"-";"-";"-";20;801;19;"-";"Hero";89.18
"DEF%";20;{"enchanted":false,"gvalue":6};"SPD";22;{"enchanted":false,"gvalue":4};"HP%";15;{"enchanted":true,"gvalue":6};"DEF flat";32;{"enchanted":false,"gvalue":14};"row_366";366;60299533938;12;12;"Fedora";"Fedora";false;103.33;"Intangible";5;6;15;"HP flat";2448;"RES";5;0;"-";"-";"-";"-";"-";20;32;15;"-";22;"-";"Hero";103.33
"SPD";20;{"enchanted":false,"gvalue":4};"CDmg";7;{"enchanted":false,"gvalue":0};"DEF%";19;{"enchanted":false,"gvalue":6};"ATK%";7;{"enchanted":false,"gvalue":0};"row_367";367;60581621601;12;12;"Fedora";"Fedora";false;89.88;"Energy";6;6;15;"HP%";63;"";0;0;"-";7;"-";"-";7;19;"-";"-";"-";20;"-";"Hero";89.88
"HP flat";798;{"enchanted":false,"gvalue":439};"RES";5;{"enchanted":false,"gvalue":0};"SPD";19;{"enchanted":false,"gvalue":3};"HP%";25;{"enchanted":false,"gvalue":7};"row_368";368;60166363756;13;13;"Bolverk";"Bolverk";false;99.86;"Shield";1;6;12;"ATK flat";118;"ACC";8;0;5;"-";"-";"-";"-";"-";"-";25;798;19;"-";"Legend";99.86
"DEF%";17;{"enchanted":false,"gvalue":0};"RES";10;{"enchanted":false,"gvalue":0};"HP%";31;{"enchanted":false,"gvalue":8};"CDmg";12;{"enchanted":false,"gvalue":0};"row_369";369;61460861464;13;13;"Bolverk";"Bolverk";true;99.74;"Will";2;6;15;"SPD";42;"";0;0;10;12;"-";"-";"-";17;"-";31;"-";"-";"-";"Legend";99.74
"ACC";6;{"enchanted":false,"gvalue":0};"HP%";13;{"enchanted":false,"gvalue":6};"SPD";25;{"enchanted":false,"gvalue":4};"DEF%";14;{"enchanted":true,"gvalue":7};"row_370";370;61295938973;13;13;"Bolverk";"Bolverk";false;94.94;"Will";3;6;15;"DEF flat";160;"";0;0;"-";"-";"-";6;"-";14;"-";13;"-";25;"-";"Hero";94.94
"DEF flat";46;{"enchanted":true,"gvalue":22};"SPD";18;{"enchanted":false,"gvalue":4};"HP flat";598;{"enchanted":false,"gvalue":266};"HP%";23;{"enchanted":false,"gvalue":8};"row_371";371;50978920726;13;13;"Bolverk";"Bolverk";false;91.59;"Swift";4;6;15;"DEF%";63;"";0;0;"-";"-";"-";"-";"-";"-";46;23;598;18;"-";"Legend";91.59
"HP%";36;{"enchanted":false,"gvalue":6};"ATK%";5;{"enchanted":false,"gvalue":0};"DEF flat";11;{"enchanted":false,"gvalue":0};"DEF%";17;{"enchanted":true,"gvalue":7};"row_372";372;60498205665;13;13;"Bolverk";"Bolverk";false;95.71;"Shield";5;6;15;"HP flat";2448;"ACC";7;0;"-";"-";"-";"-";5;17;11;36;"-";"-";"-";"Hero";95.71
"ATK flat";12;{"enchanted":false,"gvalue":0};"SPD";24;{"enchanted":false,"gvalue":3};"HP flat";702;{"enchanted":false,"gvalue":380};"ATK%";5;{"enchanted":false,"gvalue":0};"row_373";373;59738217909;13;13;"Bolverk";"Bolverk";false;77.58;"Despair";6;6;15;"HP%";63;"";0;0;"-";"-";12;"-";5;"-";"-";"-";702;24;"-";"Hero";77.58
"CDmg";19;{"enchanted":false,"gvalue":0};"ATK%";22;{"enchanted":false,"gvalue":0};"CRate";5;{"enchanted":true,"gvalue":0};"HP%";5;{"enchanted":false,"gvalue":0};"row_374";374;72413433495;14;14;"Julie";"Julie";false;85.16;"Blade";1;6;12;"ATK flat";118;"";0;0;"-";19;"-";"-";22;"-";"-";5;"-";"-";5;"Legend";85.16
"RES";6;{"enchanted":false,"gvalue":0};"ATK flat";17;{"enchanted":false,"gvalue":0};"CRate";20;{"enchanted":false,"gvalue":0};"DEF flat";11;{"enchanted":false,"gvalue":0};"row_375";375;72107566645;14;14;"Julie";"Julie";false;76;"Blade";2;6;15;"ATK%";63;"CDmg";6;0;6;"-";17;"-";"-";"-";11;"-";"-";"-";20;"Hero";76
"CRate";17;{"enchanted":false,"gvalue":0};"CDmg";13;{"enchanted":false,"gvalue":0};"SPD";5;{"enchanted":false,"gvalue":0};"DEF%";5;{"enchanted":false,"gvalue":0};"row_376";376;72926844867;14;14;"Julie";"Julie";false;85.88;"Fatal";3;6;12;"DEF flat";118;"ACC";7;0;"-";13;"-";"-";"-";5;"-";"-";"-";5;17;"Hero";85.88
"ATK%";17;{"enchanted":true,"gvalue":6};"ACC";16;{"enchanted":false,"gvalue":0};"CRate";15;{"enchanted":false,"gvalue":0};"HP%";6;{"enchanted":false,"gvalue":0};"row_377";377;72640420818;14;14;"Julie";"Julie";false;89.89;"Fatal";4;6;15;"CDmg";80;"HP flat";157;0;"-";"-";"-";16;17;"-";"-";6;"-";"-";15;"Hero";89.89
"CDmg";8;{"enchanted":true,"gvalue":0};"ATK%";29;{"enchanted":false,"gvalue":0};"HP%";8;{"enchanted":false,"gvalue":0};"CRate";9;{"enchanted":false,"gvalue":0};"row_378";378;72655327589;14;14;"Julie";"Julie";false;92.98;"Fatal";5;6;12;"HP flat";1800;"ACC";6;0;"-";8;"-";"-";29;"-";"-";8;"-";"-";9;"Legend";92.98
"RES";4;{"enchanted":false,"gvalue":0};"CDmg";19;{"enchanted":false,"gvalue":0};"SPD";21;{"enchanted":false,"gvalue":4};"CRate";7;{"enchanted":true,"gvalue":0};"row_379";379;72401426242;14;14;"Julie";"Julie";false;92.01;"Fatal";6;6;15;"ATK%";63;"";0;0;4;19;"-";"-";"-";"-";"-";"-";"-";21;7;"Legend";92.01
"ACC";6;{"enchanted":false,"gvalue":0};"HP%";30;{"enchanted":false,"gvalue":6};"SPD";11;{"enchanted":false,"gvalue":0};"RES";4;{"enchanted":false,"gvalue":0};"row_380";380;51624056724;15;15;"Abellio";"Abellio";true;84.52;"Energy";1;6;15;"ATK flat";160;"";0;0;4;"-";"-";6;"-";"-";"-";30;"-";11;"-";"Hero";84.52
"ATK flat";38;{"enchanted":false,"gvalue":22};"DEF%";24;{"enchanted":false,"gvalue":9};"SPD";18;{"enchanted":false,"gvalue":3};"ACC";12;{"enchanted":false,"gvalue":0};"row_381";381;60256241403;15;15;"Abellio";"Abellio";false;96.07;"Shield";2;6;15;"HP%";63;"";0;0;"-";"-";38;12;"-";24;"-";"-";"-";18;"-";"Legend";96.07
"HP%";31;{"enchanted":false,"gvalue":7};"RES";4;{"enchanted":false,"gvalue":0};"DEF%";17;{"enchanted":true,"gvalue":6};"SPD";20;{"enchanted":false,"gvalue":4};"row_382";382;60327054648;15;15;"Abellio";"Abellio";false;105.95;"Endure";3;6;12;"DEF flat";118;"";0;0;4;"-";"-";"-";"-";17;"-";31;"-";20;"-";"Legend";105.95
"ACC";15;{"enchanted":false,"gvalue":0};"ATK%";13;{"enchanted":false,"gvalue":7};"SPD";16;{"enchanted":false,"gvalue":4};"DEF%";26;{"enchanted":false,"gvalue":7};"row_383";383;61221107039;15;15;"Abellio";"Abellio";false;106.55;"Energy";4;6;15;"HP%";63;"DEF flat";20;0;"-";"-";"-";15;13;26;"-";"-";"-";16;"-";"Legend";106.55
"SPD";20;{"enchanted":false,"gvalue":4};"ATK%";13;{"enchanted":false,"gvalue":7};"DEF%";22;{"enchanted":false,"gvalue":7};"HP%";16;{"enchanted":true,"gvalue":7};"row_384";384;60194180995;15;15;"Abellio";"Abellio";false;107.2;"Endure";5;6;12;"HP flat";1800;"DEF flat";12;0;"-";"-";"-";"-";13;22;"-";16;"-";20;"-";"Hero";107.2
"CRate";9;{"enchanted":false,"gvalue":0};"HP%";29;{"enchanted":false,"gvalue":9};"DEF flat";37;{"enchanted":false,"gvalue":17};"SPD";11;{"enchanted":true,"gvalue":4};"row_385";385;60360324741;15;15;"Abellio";"Abellio";false;93.38;"Shield";6;6;15;"DEF%";63;"HP flat";142;0;"-";"-";"-";"-";"-";"-";37;29;"-";11;9;"Hero";93.38
"HP%";13;{"enchanted":false,"gvalue":7};"ATK%";20;{"enchanted":false,"gvalue":6};"CDmg";11;{"enchanted":false,"gvalue":0};"SPD";20;{"enchanted":false,"gvalue":4};"row_386";386;62825580491;16;16;"Mihyang";"Mihyang";false;100.21;"Swift";1;6;15;"ATK flat";160;"";0;0;"-";11;"-";"-";20;"-";"-";13;"-";20;"-";"Legend";100.21
"ACC";5;{"enchanted":false,"gvalue":0};"CDmg";13;{"enchanted":false,"gvalue":0};"ATK%";28;{"enchanted":false,"gvalue":7};"HP%";17;{"enchanted":true,"gvalue":7};"row_387";387;63327718810;16;16;"Mihyang";"Mihyang";false;95.94;"Swift";2;6;15;"SPD";42;"ATK flat";13;0;"-";13;"-";5;28;"-";"-";17;"-";"-";"-";"Hero";95.94
"DEF%";16;{"enchanted":true,"gvalue":6};"SPD";20;{"enchanted":false,"gvalue":3};"CDmg";12;{"enchanted":false,"gvalue":0};"HP flat";454;{"enchanted":false,"gvalue":296};"row_388";388;60180644915;16;16;"Mihyang";"Mihyang";false;94.84;"Energy";3;6;12;"DEF flat";118;"HP%";5;0;"-";12;"-";"-";"-";16;"-";"-";454;20;"-";"Hero";94.84
"HP flat";576;{"enchanted":false,"gvalue":422};"ATK%";31;{"enchanted":false,"gvalue":7};"SPD";10;{"enchanted":false,"gvalue":4};"ATK flat";33;{"enchanted":false,"gvalue":16};"row_389";389;60359690107;16;16;"Mihyang";"Mihyang";false;86.68;"Swift";4;6;15;"CDmg";80;"";0;0;"-";"-";33;"-";31;"-";"-";"-";576;10;"-";"Hero";86.68
"SPD";12;{"enchanted":false,"gvalue":3};"CRate";6;{"enchanted":false,"gvalue":0};"ATK%";27;{"enchanted":false,"gvalue":6};"CDmg";7;{"enchanted":false,"gvalue":0};"row_390";390;51144451978;16;16;"Mihyang";"Mihyang";false;92.86;"Energy";5;6;12;"HP flat";1800;"DEF%";5;0;"-";7;"-";"-";27;"-";"-";"-";"-";12;6;"Hero";92.86
"ATK%";22;{"enchanted":false,"gvalue":10};"CDmg";12;{"enchanted":false,"gvalue":0};"SPD";14;{"enchanted":false,"gvalue":3};"DEF%";12;{"enchanted":false,"gvalue":7};"row_391";391;60108821794;16;16;"Mihyang";"Mihyang";false;94.98;"Swift";6;6;15;"HP%";63;"";0;0;"-";12;"-";"-";22;12;"-";"-";"-";14;"-";"Hero";94.98
"CRate";11;{"enchanted":false,"gvalue":0};"SPD";20;{"enchanted":false,"gvalue":3};"HP%";5;{"enchanted":false,"gvalue":0};"CDmg";6;{"enchanted":false,"gvalue":0};"row_392";392;59722701892;17;17;"Galleon 2";"Galleon 2";false;83.21;"Fatal";1;6;12;"ATK flat";118;"";0;0;"-";6;"-";"-";"-";"-";"-";5;"-";20;11;"Hero";83.21
"ATK%";5;{"enchanted":false,"gvalue":0};"ACC";8;{"enchanted":false,"gvalue":0};"CRate";19;{"enchanted":false,"gvalue":0};"ATK flat";15;{"enchanted":false,"gvalue":0};"row_393";393;61240806449;17;17;"Galleon 2";"Galleon 2";false;72.62;"Fatal";2;6;15;"SPD";42;"";0;0;"-";"-";15;8;5;"-";"-";"-";"-";"-";19;"Hero";72.62
"RES";4;{"enchanted":false,"gvalue":0};"SPD";19;{"enchanted":false,"gvalue":0};"DEF%";8;{"enchanted":false,"gvalue":0};"HP%";6;{"enchanted":false,"gvalue":0};"row_394";394;61248909062;17;17;"Galleon 2";"Galleon 2";false;74.4;"Fatal";3;6;12;"DEF flat";118;"";0;0;4;"-";"-";"-";"-";8;"-";6;"-";19;"-";"Hero";74.4
"ATK flat";41;{"enchanted":false,"gvalue":21};"HP%";21;{"enchanted":false,"gvalue":0};"ACC";13;{"enchanted":false,"gvalue":0};"RES";4;{"enchanted":false,"gvalue":0};"row_395";395;61251415496;17;17;"Galleon 2";"Galleon 2";false;79.82;"Swift";4;6;15;"CRate";58;"DEF flat";16;0;4;"-";41;13;"-";"-";"-";21;"-";"-";"-";"Hero";79.82
"CRate";5;{"enchanted":false,"gvalue":0};"ATK%";5;{"enchanted":false,"gvalue":0};"SPD";23;{"enchanted":false,"gvalue":3};"ACC";4;{"enchanted":false,"gvalue":0};"row_396";396;51104394607;17;17;"Galleon 2";"Galleon 2";false;77.08;"Energy";5;6;12;"HP flat";1800;"";0;0;"-";"-";"-";4;5;"-";"-";"-";"-";23;5;"Hero";77.08
"CDmg";10;{"enchanted":false,"gvalue":0};"SPD";14;{"enchanted":false,"gvalue":0};"HP flat";340;{"enchanted":false,"gvalue":0};"DEF%";5;{"enchanted":false,"gvalue":0};"row_397";397;60623229921;17;17;"Galleon 2";"Galleon 2";false;70.29;"Fatal";6;6;15;"ACC";64;"";0;0;"-";10;"-";"-";"-";5;"-";"-";340;14;"-";"Hero";70.29
"RES";20;{"enchanted":false,"gvalue":0};"HP flat";711;{"enchanted":false,"gvalue":520};"HP%";22;{"enchanted":false,"gvalue":7};"SPD";10;{"enchanted":true,"gvalue":4};"row_398";398;60579114851;18;18;"Lulu and Friends";"Lulu and Friends";false;96.35;"Violent";1;6;15;"ATK flat";160;"ACC";5;0;20;"-";"-";"-";"-";"-";"-";22;711;10;"-";"Hero";96.35
"CRate";9;{"enchanted":false,"gvalue":0};"RES";8;{"enchanted":true,"gvalue":0};"HP%";24;{"enchanted":false,"gvalue":4};"DEF%";13;{"enchanted":false,"gvalue":6};"row_399";399;62468880135;18;18;"Lulu and Friends";"Lulu and Friends";false;86.61;"Violent";2;6;15;"SPD";42;"";0;0;8;"-";"-";"-";"-";13;"-";24;"-";"-";9;"Hero";86.61
"SPD";10;{"enchanted":false,"gvalue":4};"CRate";4;{"enchanted":false,"gvalue":0};"RES";25;{"enchanted":false,"gvalue":0};"HP%";11;{"enchanted":false,"gvalue":4};"row_400";400;61597193563;18;18;"Lulu and Friends";"Lulu and Friends";false;91.67;"Violent";3;6;15;"DEF flat";160;"DEF%";8;0;25;"-";"-";"-";"-";"-";"-";11;"-";10;4;"Hero";91.67
"CRate";5;{"enchanted":false,"gvalue":0};"RES";22;{"enchanted":false,"gvalue":0};"SPD";12;{"enchanted":true,"gvalue":4};"DEF%";13;{"enchanted":false,"gvalue":6};"row_401";401;61759402492;18;18;"Lulu and Friends";"Lulu and Friends";false;89.17;"Violent";4;6;15;"HP%";63;"DEF flat";11;0;22;"-";"-";"-";"-";13;"-";"-";"-";12;5;"Hero";89.17
